EmployeeID,Wages,Overtime,Additional,Total
090713527672,97771.28,3912.92,0.0,101684.2
991013076008,101677.52,0.0,0.0,101677.52
082760145676,100076.45,0.0,1600.0,101676.45
093888965004,100075.98,0.0,1600.0,101675.98
004682103108,100075.04,0.0,1600.0,101675.04
054919202828,100075.04,0.0,1600.0,101675.04
001740855276,100075.04,0.0,1600.0,101675.04
023942691296,100075.04,0.0,1600.0,101675.04
451008871250,100075.04,0.0,1600.0,101675.04
087830976148,100075.04,0.0,1600.0,101675.04
017865171295,100075.04,0.0,1600.0,101675.04
043340912613,100075.04,0.0,1600.0,101675.04
081025778631,100075.04,0.0,1600.0,101675.04
076894775038,100075.04,0.0,1600.0,101675.04
021461435174,100075.04,0.0,1600.0,101675.04
048950277801,97417.48,4255.96,0.0,101673.44
044918112106,100073.16,0.0,1600.0,101673.16
009917474708,97268.51,4402.57,0.0,101671.08
036634931807,100080.68,0.0,1589.28,101669.96
093728643499,93280.18,7048.08,1339.2,101667.46
077807541057,101666.56,0.0,0.0,101666.56
020516934928,100076.45,0.0,1589.28,101665.73
079839944670,100075.04,0.0,1589.28,101664.32
097732425101,100075.04,0.0,1589.28,101664.32
090870486501,100075.04,0.0,1589.28,101664.32
071781635848,100075.04,0.0,1589.28,101664.32
080338114048,100075.04,0.0,1589.28,101664.32
052431069843,100075.04,0.0,1589.28,101664.32
070752078087,100075.04,0.0,1589.28,101664.32
023981602241,100074.57,0.0,1589.28,101663.85
066688657730,100073.16,0.0,1589.28,101662.44
009795906169,100073.16,0.0,1589.28,101662.44
071602526646,100065.17,0.0,1589.28,101654.45
012740960154,101653.19,0.0,0.0,101653.19
064487159347,97146.54,3546.62,960.0,101653.16
013351740117,100843.63,485.3,315.45,101644.38
018727888968,83514.78,13588.2,4529.4,101632.38
731026111616,86238.31,14853.36,539.92,101631.59
041016475676,101630.32,0.0,0.0,101630.32
076385287087,101626.0,0.0,0.0,101626.0
941006739295,62921.04,36255.02,2438.58,101614.64
023781742387,94361.94,7250.53,0.0,101612.47
061038952020,100843.6,765.08,0.0,101608.68
471023973632,99582.36,0.0,2011.2,101593.56
096813526065,97418.4,0.0,4173.2,101591.6
871040279327,99671.53,0.0,1920.0,101591.53
027961988456,99671.52,0.0,1920.0,101591.52
053636413175,76476.5,24300.68,790.79,101567.97
050709055357,38531.52,0.0,63024.24,101555.76
068343833840,100843.66,696.57,0.0,101540.23
731033101669,100843.66,691.55,0.0,101535.21
010747810972,90038.02,11389.65,100.0,101527.67
089627074580,90051.64,9346.95,2127.1,101525.69
005614671644,99093.12,0.0,2428.5,101521.62
032778795833,101519.24,0.0,0.0,101519.24
022751613431,101518.8,0.0,0.0,101518.8
007517032320,101516.8,0.0,0.0,101516.8
007663021440,101516.52,0.0,0.0,101516.52
040391179383,97426.07,0.0,4085.94,101512.01
047913983495,101511.48,0.0,0.0,101511.48
071981049417,100503.28,0.0,1000.0,101503.28
039788367211,101500.67,0.0,0.0,101500.67
041839119991,100075.04,0.0,1420.72,101495.76
082963442779,93994.75,4610.46,2888.91,101494.12
021663266643,99191.2,0.0,2298.5,101489.7
251026635305,100075.04,0.0,1400.0,101475.04
029915963880,99093.13,0.0,2381.0,101474.13
099977456796,99087.04,0.0,2386.5,101473.54
070570982950,92765.4,4452.84,4250.24,101468.48
033945262651,86612.64,14853.38,0.0,101466.02
057679795807,100579.52,873.54,0.0,101453.06
033887199453,100843.68,606.63,0.0,101450.31
033699086146,100843.66,0.0,606.63,101450.29
033500921770,101441.68,0.0,0.0,101441.68
781031175445,101440.0,0.0,0.0,101440.0
003672994309,100843.65,594.5,0.0,101438.15
030506973786,86374.2,10657.84,4404.09,101436.13
063877623193,100847.42,582.36,0.0,101429.78
070549837448,99518.03,0.0,1906.84,101424.87
001048199170,101410.48,0.0,0.0,101410.48
014975088683,96684.74,4716.25,0.0,101400.99
012533968557,90489.33,7170.0,3740.87,101400.2
030757443826,99093.13,0.0,2300.5,101393.63
093443629563,96380.18,4999.78,0.0,101379.96
066902232220,101379.6,0.0,0.0,101379.6
002959543011,101377.13,0.0,0.0,101377.13
015458282020,61580.17,39796.12,0.0,101376.29
079848540670,100552.45,531.93,291.18,101375.56
063681206620,100075.04,1300.32,0.0,101375.36
086582942046,94420.37,6951.99,0.0,101372.36
076867537935,92757.48,4352.4,4250.24,101360.12
068962264994,97415.64,0.0,3944.0,101359.64
048926079143,101355.04,0.0,0.0,101355.04
101004164827,98707.38,2640.6,0.0,101347.98
000646159454,101343.8,0.0,0.0,101343.8
095341546643,100731.18,0.0,610.96,101342.14
083424666692,101341.92,0.0,0.0,101341.92
096912998263,101340.93,0.0,0.0,101340.93
018780929318,98947.36,0.0,2391.0,101338.36
059869494778,100285.84,1049.96,0.0,101335.8
095864526887,93867.95,7454.29,0.0,101322.24
084858403960,99445.46,0.0,1875.2,101320.66
098454227376,85680.72,13907.25,1732.09,101320.06
052955364532,101124.85,194.12,0.0,101318.97
082540443604,101302.79,0.0,0.0,101302.79
076766465641,100841.71,461.04,0.0,101302.75
083561016318,100072.22,1228.08,0.0,101300.3
008633293289,100136.43,660.15,500.0,101296.58
054701799287,81819.61,0.0,19473.9,101293.51
053430025708,82847.32,11542.88,6898.14,101288.34
098998058860,100843.61,436.77,0.0,101280.38
020718138531,100843.6,436.77,0.0,101280.37
012724584467,101258.04,0.0,0.0,101258.04
073725756260,101256.58,0.0,0.0,101256.58
036769689450,100843.68,412.51,0.0,101256.19
051422425342,83215.36,16333.62,1699.8,101248.78
035612635805,100843.66,0.0,400.0,101243.66
007861580681,100843.61,388.24,0.0,101231.85
011967172058,100841.7,388.24,0.0,101229.94
035401401183,100841.7,388.24,0.0,101229.94
092920827225,92178.04,9040.2,0.0,101218.24
001949748851,92167.72,9048.62,0.0,101216.34
017974433779,100843.69,351.84,0.0,101195.53
079624757096,84782.32,3509.84,12898.36,101190.52
045832119378,101188.7,0.0,0.0,101188.7
062854824379,100843.62,339.71,0.0,101183.33
641043253123,100983.84,192.64,0.0,101176.48
016489818456,94280.61,3911.26,2969.63,101161.5
000725998292,98463.41,2577.97,113.07,101154.45
098664094676,99168.75,972.32,1000.0,101141.07
030706910772,100843.6,0.0,291.18,101134.78
051975255243,73385.28,25049.51,2695.35,101130.14
951048151324,100712.43,0.0,400.0,101112.43
013547925378,101095.84,0.0,0.0,101095.84
058762510360,99488.05,0.0,1600.0,101088.05
029576715987,101080.73,0.0,0.0,101080.73
062764825790,97218.58,0.0,3847.7,101066.28
070570895375,91680.84,3917.16,5448.55,101046.55
099902426068,101043.32,0.0,0.0,101043.32
061702818959,100075.04,0.0,963.2,101038.24
063981132707,100843.61,194.12,0.0,101037.73
741011643217,101037.23,0.0,0.0,101037.23
085745601736,101033.48,0.0,0.0,101033.48
082817509730,87216.27,630.9,13181.79,101028.96
057802260593,82780.84,18246.54,0.0,101027.38
361047842588,101004.6,0.0,0.0,101004.6
054918760730,100843.6,0.0,145.59,100989.19
029712546728,100812.88,0.0,175.0,100987.88
083920011673,91530.89,9454.96,0.0,100985.85
101024559515,94443.51,0.0,6541.16,100984.67
002934302938,100983.6,0.0,0.0,100983.6
069948062223,96679.76,0.0,4298.0,100977.76
091532937350,100970.9,0.0,0.0,100970.9
013908040880,100843.67,59.48,65.42,100968.57
008576214309,100967.17,0.0,0.0,100967.17
063768129383,100940.73,24.27,0.0,100965.0
010884070574,100843.61,0.0,121.33,100964.94
082577859091,100962.0,0.0,0.0,100962.0
021975152393,90033.97,10891.1,36.75,100961.82
080406598708,90818.81,6316.33,3805.8,100940.94
026815795783,100843.6,97.06,0.0,100940.66
069964843142,100843.62,0.0,95.16,100938.78
121032773644,90671.07,10251.1,0.0,100922.17
045618850046,100075.04,842.8,0.0,100917.84
020849836437,100528.65,0.0,385.0,100913.65
002981508003,97414.72,0.0,3488.4,100903.12
017646597564,100902.25,0.0,0.0,100902.25
099723330850,96703.61,4197.44,0.0,100901.05
291046548656,83139.77,16189.67,1569.2,100898.64
059637983855,97420.24,0.0,3475.2,100895.44
068828643276,92969.59,0.0,7921.8,100891.39
065957769173,100843.66,47.58,0.0,100891.24
059685594238,100841.74,48.53,0.0,100890.27
023814608286,97414.72,0.0,3475.2,100889.92
044923777489,97411.96,0.0,3475.2,100887.16
081502912934,99282.09,0.0,1600.0,100882.09
681036390886,94877.43,6003.45,0.0,100880.88
080819647521,100075.98,794.64,0.0,100870.62
030498420224,100847.44,18.44,0.0,100865.88
064642044733,98558.72,0.0,2298.0,100856.72
031931592110,97414.72,0.0,3438.4,100853.12
081701941407,97412.88,0.0,3438.4,100851.28
020869265247,100850.0,0.0,0.0,100850.0
097450624033,100849.34,0.0,0.0,100849.34
099861826977,100849.34,0.0,0.0,100849.34
078861059039,100849.33,0.0,0.0,100849.33
040762969691,100849.33,0.0,0.0,100849.33
019474365281,100849.32,0.0,0.0,100849.32
089533980598,100849.31,0.0,0.0,100849.31
481008623864,100849.3,0.0,0.0,100849.3
099789317527,100849.3,0.0,0.0,100849.3
079672853215,100848.94,0.0,0.0,100848.94
032545963634,100847.47,0.0,0.0,100847.47
016891976328,100847.44,0.0,0.0,100847.44
042745467135,100847.43,0.0,0.0,100847.43
361031164904,100847.41,0.0,0.0,100847.41
045870249820,100847.4,0.0,0.0,100847.4
027774895212,100847.4,0.0,0.0,100847.4
076838454351,100847.4,0.0,0.0,100847.4
058397646463,100847.4,0.0,0.0,100847.4
064712265989,100847.4,0.0,0.0,100847.4
701009366781,100845.65,0.0,0.0,100845.65
012561999386,100845.59,0.0,0.0,100845.59
016470236451,100845.58,0.0,0.0,100845.58
005604418092,100845.57,0.0,0.0,100845.57
081648630202,100845.56,0.0,0.0,100845.56
030815365660,100845.53,0.0,0.0,100845.53
026766108184,100845.53,0.0,0.0,100845.53
034437321609,100845.51,0.0,0.0,100845.51
391039288843,100845.51,0.0,0.0,100845.51
097774430493,100845.5,0.0,0.0,100845.5
001691680085,100845.5,0.0,0.0,100845.5
065906874897,100845.5,0.0,0.0,100845.5
063400528288,100845.5,0.0,0.0,100845.5
097818208811,100844.75,0.0,0.0,100844.75
020818385398,100844.74,0.0,0.0,100844.74
018685815179,100843.78,0.0,0.0,100843.78
062797425626,100843.77,0.0,0.0,100843.77
063647786546,100843.73,0.0,0.0,100843.73
027703790622,100843.73,0.0,0.0,100843.73
064858907311,100843.72,0.0,0.0,100843.72
034515288579,100843.71,0.0,0.0,100843.71
161043370931,100843.71,0.0,0.0,100843.71
099871187453,100843.7,0.0,0.0,100843.7
042581338395,100843.7,0.0,0.0,100843.7
097743239227,100843.7,0.0,0.0,100843.7
096634156147,100843.69,0.0,0.0,100843.69
077597189542,100843.69,0.0,0.0,100843.69
161042746949,100843.69,0.0,0.0,100843.69
035786524799,100843.69,0.0,0.0,100843.69
046574735878,100843.69,0.0,0.0,100843.69
025664546266,100843.69,0.0,0.0,100843.69
031510815622,100843.68,0.0,0.0,100843.68
090842688969,100843.68,0.0,0.0,100843.68
093720316256,100843.68,0.0,0.0,100843.68
033599323243,100843.68,0.0,0.0,100843.68
151021137258,100843.68,0.0,0.0,100843.68
053865922496,100843.68,0.0,0.0,100843.68
059898121244,100843.68,0.0,0.0,100843.68
084604418753,100843.68,0.0,0.0,100843.68
038806489082,100843.67,0.0,0.0,100843.67
000972178965,100843.67,0.0,0.0,100843.67
078974799435,100843.67,0.0,0.0,100843.67
032539422172,100843.67,0.0,0.0,100843.67
063818660283,100843.67,0.0,0.0,100843.67
022923537319,100843.67,0.0,0.0,100843.67
047974536397,100843.67,0.0,0.0,100843.67
068564997194,100843.67,0.0,0.0,100843.67
098923050366,100843.67,0.0,0.0,100843.67
011593145960,100843.67,0.0,0.0,100843.67
090393601587,100843.67,0.0,0.0,100843.67
078342985582,100843.66,0.0,0.0,100843.66
091839904577,100843.66,0.0,0.0,100843.66
080732703575,100843.66,0.0,0.0,100843.66
030973584069,100843.66,0.0,0.0,100843.66
035641300561,100843.66,0.0,0.0,100843.66
066787458957,100843.66,0.0,0.0,100843.66
011689943070,100843.66,0.0,0.0,100843.66
013916308616,100843.66,0.0,0.0,100843.66
091592133202,100843.66,0.0,0.0,100843.66
036915435295,100843.66,0.0,0.0,100843.66
058957716967,100843.66,0.0,0.0,100843.66
083861465071,100843.66,0.0,0.0,100843.66
061611736356,100843.65,0.0,0.0,100843.65
097687339413,100843.65,0.0,0.0,100843.65
050872258992,100843.65,0.0,0.0,100843.65
461051641621,100843.65,0.0,0.0,100843.65
064503854393,100843.65,0.0,0.0,100843.65
058534715924,100843.65,0.0,0.0,100843.65
291039769830,100843.65,0.0,0.0,100843.65
098885562741,100843.65,0.0,0.0,100843.65
020967533870,100843.65,0.0,0.0,100843.65
075663642855,100843.65,0.0,0.0,100843.65
096754070387,100843.65,0.0,0.0,100843.65
014633263160,100843.65,0.0,0.0,100843.65
951007135690,100843.65,0.0,0.0,100843.65
099589255996,100843.65,0.0,0.0,100843.65
097499802450,100843.64,0.0,0.0,100843.64
085373539997,100843.64,0.0,0.0,100843.64
096805646100,100843.64,0.0,0.0,100843.64
059418787738,100843.64,0.0,0.0,100843.64
013830296742,100843.64,0.0,0.0,100843.64
041460783159,100843.64,0.0,0.0,100843.64
025600683885,100843.64,0.0,0.0,100843.64
013779885344,100843.64,0.0,0.0,100843.64
089958655928,100843.64,0.0,0.0,100843.64
013966344395,100843.64,0.0,0.0,100843.64
022335293170,100843.64,0.0,0.0,100843.64
047348025444,100843.64,0.0,0.0,100843.64
031515869867,100843.64,0.0,0.0,100843.64
037943250645,100843.64,0.0,0.0,100843.64
010466820972,100843.64,0.0,0.0,100843.64
018471722185,100843.64,0.0,0.0,100843.64
082607224694,100843.64,0.0,0.0,100843.64
052731246914,100843.64,0.0,0.0,100843.64
055858558192,100843.64,0.0,0.0,100843.64
039674627482,100843.64,0.0,0.0,100843.64
090356822518,100843.64,0.0,0.0,100843.64
041499822288,100843.64,0.0,0.0,100843.64
024896338312,100843.64,0.0,0.0,100843.64
031986266997,100843.64,0.0,0.0,100843.64
531019079437,100843.64,0.0,0.0,100843.64
025929859473,100843.63,0.0,0.0,100843.63
066800435131,100843.63,0.0,0.0,100843.63
074664333831,100843.63,0.0,0.0,100843.63
099530920219,100843.63,0.0,0.0,100843.63
045782482977,100843.63,0.0,0.0,100843.63
021583164925,100843.63,0.0,0.0,100843.63
094846513856,100843.63,0.0,0.0,100843.63
031960259298,100843.63,0.0,0.0,100843.63
031491244562,100843.63,0.0,0.0,100843.63
006478039036,100843.63,0.0,0.0,100843.63
050652779702,100843.63,0.0,0.0,100843.63
076540297806,100843.63,0.0,0.0,100843.63
063970268926,100843.63,0.0,0.0,100843.63
065914561140,100843.63,0.0,0.0,100843.63
018942773663,100843.63,0.0,0.0,100843.63
021872595135,100843.63,0.0,0.0,100843.63
046967689149,100843.63,0.0,0.0,100843.63
511029525327,100843.63,0.0,0.0,100843.63
084646778663,100843.63,0.0,0.0,100843.63
063655312360,100843.62,0.0,0.0,100843.62
046844693512,100843.62,0.0,0.0,100843.62
092933078163,100843.62,0.0,0.0,100843.62
072675688130,100843.62,0.0,0.0,100843.62
073697104353,100843.62,0.0,0.0,100843.62
034406779006,100843.62,0.0,0.0,100843.62
033970413798,100843.62,0.0,0.0,100843.62
030491346232,100843.62,0.0,0.0,100843.62
026696219175,100843.62,0.0,0.0,100843.62
000884093417,100843.62,0.0,0.0,100843.62
084521652393,100843.62,0.0,0.0,100843.62
081905826296,100843.62,0.0,0.0,100843.62
051536489813,100843.62,0.0,0.0,100843.62
036990667194,100843.62,0.0,0.0,100843.62
013571857963,100843.62,0.0,0.0,100843.62
078697009497,100843.62,0.0,0.0,100843.62
048753008864,100843.62,0.0,0.0,100843.62
038749214555,100843.62,0.0,0.0,100843.62
037973150805,100843.62,0.0,0.0,100843.62
089949854030,100843.62,0.0,0.0,100843.62
097971865571,100843.62,0.0,0.0,100843.62
081719112473,100843.62,0.0,0.0,100843.62
073637591428,100843.62,0.0,0.0,100843.62
044779760264,100843.61,0.0,0.0,100843.61
022429342730,100843.61,0.0,0.0,100843.61
065412497466,100843.61,0.0,0.0,100843.61
251014869952,100843.61,0.0,0.0,100843.61
094892785410,100843.61,0.0,0.0,100843.61
039724276549,100843.61,0.0,0.0,100843.61
036975746355,100843.61,0.0,0.0,100843.61
092430923635,100843.61,0.0,0.0,100843.61
065985443534,100843.61,0.0,0.0,100843.61
096771505767,100843.61,0.0,0.0,100843.61
048365542350,100843.61,0.0,0.0,100843.61
007685872612,100843.61,0.0,0.0,100843.61
079824634015,100843.61,0.0,0.0,100843.61
035610017483,100843.61,0.0,0.0,100843.61
077562602461,100843.61,0.0,0.0,100843.61
023746606824,100843.61,0.0,0.0,100843.61
013996956363,100843.61,0.0,0.0,100843.61
007933339263,100843.61,0.0,0.0,100843.61
039726995426,100843.61,0.0,0.0,100843.61
022825422534,100843.61,0.0,0.0,100843.61
059856809529,100843.61,0.0,0.0,100843.61
411036254119,100843.61,0.0,0.0,100843.61
002475523522,100843.61,0.0,0.0,100843.61
081477202912,100843.61,0.0,0.0,100843.61
075493176053,100843.61,0.0,0.0,100843.61
092495199575,100843.61,0.0,0.0,100843.61
004980368650,100843.61,0.0,0.0,100843.61
078947693399,100843.61,0.0,0.0,100843.61
079965982292,100843.6,0.0,0.0,100843.6
005774170259,100843.6,0.0,0.0,100843.6
036426785871,100843.6,0.0,0.0,100843.6
056737529348,100843.6,0.0,0.0,100843.6
023850323891,100843.6,0.0,0.0,100843.6
078974089800,100843.6,0.0,0.0,100843.6
055579873546,100843.6,0.0,0.0,100843.6
067703468897,100843.6,0.0,0.0,100843.6
061635905181,100843.6,0.0,0.0,100843.6
006899658713,100843.6,0.0,0.0,100843.6
077965601330,100843.6,0.0,0.0,100843.6
015979332400,100843.6,0.0,0.0,100843.6
046935845537,100843.6,0.0,0.0,100843.6
045474153055,100843.6,0.0,0.0,100843.6
037660318968,100843.6,0.0,0.0,100843.6
037889337489,100843.6,0.0,0.0,100843.6
032704997333,100843.6,0.0,0.0,100843.6
005898399282,100843.6,0.0,0.0,100843.6
028914560703,100843.6,0.0,0.0,100843.6
070644842104,100843.6,0.0,0.0,100843.6
058846830189,100843.6,0.0,0.0,100843.6
041880750458,100843.6,0.0,0.0,100843.6
221020255556,100843.6,0.0,0.0,100843.6
751020843523,100843.6,0.0,0.0,100843.6
062441159279,100843.6,0.0,0.0,100843.6
047488284261,100843.6,0.0,0.0,100843.6
063908747368,100843.6,0.0,0.0,100843.6
072773771251,100843.6,0.0,0.0,100843.6
051872021771,100843.6,0.0,0.0,100843.6
029922020596,100843.6,0.0,0.0,100843.6
026858150377,100843.6,0.0,0.0,100843.6
111051866056,100843.6,0.0,0.0,100843.6
087566941116,100843.6,0.0,0.0,100843.6
095632552155,100843.6,0.0,0.0,100843.6
027730494524,100843.6,0.0,0.0,100843.6
061676699593,100843.6,0.0,0.0,100843.6
065706910418,100843.6,0.0,0.0,100843.6
061734589919,100843.6,0.0,0.0,100843.6
031848953691,100843.6,0.0,0.0,100843.6
016675442403,100843.6,0.0,0.0,100843.6
086687111664,100843.6,0.0,0.0,100843.6
099730289291,100843.6,0.0,0.0,100843.6
006755196961,100843.6,0.0,0.0,100843.6
009757312650,100843.6,0.0,0.0,100843.6
089825604299,100843.6,0.0,0.0,100843.6
007888944582,100843.6,0.0,0.0,100843.6
093989202956,100843.6,0.0,0.0,100843.6
080589934343,100843.6,0.0,0.0,100843.6
075799013491,100843.6,0.0,0.0,100843.6
011947429459,100843.6,0.0,0.0,100843.6
041975613955,100843.6,0.0,0.0,100843.6
431018784864,100843.6,0.0,0.0,100843.6
921031805504,100843.6,0.0,0.0,100843.6
048583028841,100843.6,0.0,0.0,100843.6
042646855965,100843.6,0.0,0.0,100843.6
083759093307,100843.6,0.0,0.0,100843.6
002847126124,100843.6,0.0,0.0,100843.6
036925593150,100843.6,0.0,0.0,100843.6
019951169112,100843.6,0.0,0.0,100843.6
053997357854,100843.6,0.0,0.0,100843.6
351019324629,100843.6,0.0,0.0,100843.6
058588491911,100843.6,0.0,0.0,100843.6
072535931730,100843.6,0.0,0.0,100843.6
008804625913,100843.6,0.0,0.0,100843.6
042824210446,100843.6,0.0,0.0,100843.6
065902342994,100843.6,0.0,0.0,100843.6
050980011678,100843.6,0.0,0.0,100843.6
007994546575,100843.6,0.0,0.0,100843.6
064486952687,100843.6,0.0,0.0,100843.6
041487260628,100843.6,0.0,0.0,100843.6
079682072532,100843.6,0.0,0.0,100843.6
050693702342,100843.6,0.0,0.0,100843.6
047855700280,100843.6,0.0,0.0,100843.6
052966551338,100842.67,0.0,0.0,100842.67
028832808315,100841.8,0.0,0.0,100841.8
092947827457,100841.76,0.0,0.0,100841.76
092796192727,100841.76,0.0,0.0,100841.76
007934581655,100841.75,0.0,0.0,100841.75
034574997504,100841.75,0.0,0.0,100841.75
053951326116,100841.74,0.0,0.0,100841.74
060489318127,100841.72,0.0,0.0,100841.72
081989951498,100841.71,0.0,0.0,100841.71
003637277671,100841.71,0.0,0.0,100841.71
059991525284,100841.7,0.0,0.0,100841.7
016804874313,100841.7,0.0,0.0,100841.7
097443421593,100841.7,0.0,0.0,100841.7
054641266278,100841.3,0.0,0.0,100841.3
022905198768,100840.82,0.0,0.0,100840.82
029734569622,100840.81,0.0,0.0,100840.81
033931304386,100840.79,0.0,0.0,100840.79
056610061775,100840.77,0.0,0.0,100840.77
069956776457,100840.76,0.0,0.0,100840.76
851008277094,100840.76,0.0,0.0,100840.76
056816968579,100840.75,0.0,0.0,100840.75
060537261835,100840.75,0.0,0.0,100840.75
021756622475,100840.75,0.0,0.0,100840.75
033793550855,100840.27,0.0,0.0,100840.27
086526044598,81561.1,0.0,19277.38,100838.48
074665448149,100837.98,0.0,0.0,100837.98
077925808932,100837.98,0.0,0.0,100837.98
051656294857,100837.94,0.0,0.0,100837.94
032941786536,100837.93,0.0,0.0,100837.93
062370568630,100837.92,0.0,0.0,100837.92
040846889467,100837.91,0.0,0.0,100837.91
061954422694,100837.91,0.0,0.0,100837.91
020849866001,100837.9,0.0,0.0,100837.9
076942076891,100837.9,0.0,0.0,100837.9
036907866774,100837.9,0.0,0.0,100837.9
092903934073,100831.84,0.0,0.0,100831.84
071772284241,100825.44,0.0,0.0,100825.44
401036253733,100075.04,746.48,0.0,100821.52
086705375424,90469.7,0.0,10350.2,100819.9
083412216338,100816.49,0.0,0.0,100816.49
045859315000,97414.72,0.0,3400.0,100814.72
062914988431,93598.53,7209.4,0.0,100807.93
070705949353,98292.84,0.0,2514.0,100806.84
060840786750,81685.61,19120.0,0.0,100805.61
037521461235,95206.2,5596.34,0.0,100802.54
025912371788,84015.41,8005.09,8778.89,100799.39
045476572995,100795.13,0.0,0.0,100795.13
071624021938,100786.6,0.0,0.0,100786.6
044701053842,100782.7,0.0,0.0,100782.7
098913527136,100780.17,0.0,0.0,100780.17
056778859775,96877.04,2850.39,1050.0,100777.43
043650554563,100770.88,0.0,0.0,100770.88
058835537527,100770.1,0.0,0.0,100770.1
097814323436,88522.72,0.0,12230.32,100753.04
031406351830,88010.72,0.0,12733.24,100743.96
066944522196,100740.86,0.0,0.0,100740.86
051040827171,97890.48,0.0,2847.6,100738.08
064809581595,100075.04,0.0,661.08,100736.12
032904114196,92520.6,7128.42,1086.5,100735.52
042590526231,98311.08,2416.84,0.0,100727.92
044487441514,82702.81,3993.56,14031.29,100727.66
060856252141,90474.61,6601.5,3651.35,100727.46
088890068856,100726.25,0.0,0.0,100726.25
037671283874,97254.32,0.0,3469.12,100723.44
065867479953,89798.07,10925.02,0.0,100723.09
052588585983,52011.36,0.0,48701.29,100712.65
018963131346,77792.0,22916.86,0.0,100708.86
050714577595,97148.31,3559.24,0.0,100707.55
057416439803,95336.11,5371.3,0.0,100707.41
089417813558,99300.43,0.0,1406.4,100706.83
411001659268,100700.64,0.0,0.0,100700.64
871045572713,100699.39,0.0,0.0,100699.39
054986671875,100672.73,0.0,0.0,100672.73
039387213300,87460.89,11364.3,1847.36,100672.55
063750825252,83008.76,0.0,17654.12,100662.88
551041931955,100662.16,0.0,0.0,100662.16
048940649658,96994.02,0.0,3663.24,100657.26
080841321852,98294.16,0.0,2362.0,100656.16
099691897925,91592.16,0.0,9064.0,100656.16
075939905037,60835.4,0.0,39817.84,100653.24
075595920405,99048.87,0.0,1600.0,100648.87
080941553439,85033.15,14492.76,1115.89,100641.8
012436265034,99914.72,0.0,724.94,100639.66
023685912137,100639.28,0.0,0.0,100639.28
085996254028,100624.85,0.0,0.0,100624.85
068997157003,100614.03,0.0,0.0,100614.03
020777831119,100600.16,0.0,0.0,100600.16
097804501559,91407.19,9181.91,0.0,100589.1
161030593033,90038.06,10286.16,264.18,100588.4
058416559611,100584.64,0.0,0.0,100584.64
025418475459,97039.68,375.04,3163.05,100577.77
052724928996,84918.62,15656.96,0.0,100575.58
022870931725,89417.92,5415.07,5741.81,100574.8
011874883575,100570.49,0.0,0.0,100570.49
008658533545,98648.16,0.0,1901.6,100549.76
071052483634,92759.68,2658.72,5130.08,100548.48
013535805263,100539.16,0.0,0.0,100539.16
016399466081,99775.31,0.0,750.0,100525.31
006744566686,96486.91,3428.17,600.0,100515.08
027593229913,97411.96,0.0,3100.16,100512.12
087801865100,93095.24,1948.35,5456.14,100499.73
040711352472,99493.78,0.0,1000.0,100493.78
072562335513,76988.1,23505.65,0.0,100493.75
002988886227,95660.27,1145.18,3676.8,100482.25
019749347149,91372.77,9106.68,0.0,100479.45
094807571451,100469.04,0.0,0.0,100469.04
037778667419,98866.72,0.0,1600.0,100466.72
089360307243,62921.04,37533.87,0.0,100454.91
051875684172,100445.97,0.0,0.0,100445.97
033471677029,100445.92,0.0,0.0,100445.92
046786779740,80118.48,20315.0,0.0,100433.48
381046576466,100429.13,0.0,0.0,100429.13
068712405951,100427.52,0.0,0.0,100427.52
011005263647,98470.75,0.0,1941.2,100411.95
095788684131,98470.72,0.0,1941.2,100411.92
080909901906,100074.57,313.04,0.0,100387.61
025957038395,93210.11,7170.0,0.0,100380.11
097758368544,99324.32,1048.63,0.0,100372.95
003680461946,92759.68,5921.16,1691.92,100372.76
004911275359,100367.71,0.0,0.0,100367.71
043813708891,97414.72,0.0,2950.0,100364.72
075583199562,100074.81,288.49,0.0,100363.3
081666711661,100356.8,0.0,0.0,100356.8
071500520848,100356.8,0.0,0.0,100356.8
006452794556,77786.0,9099.62,13467.45,100353.07
841020436200,87708.91,820.76,11814.1,100343.77
077721818155,100075.04,264.88,0.0,100339.92
089920181416,100318.75,0.0,0.0,100318.75
003410878583,100315.47,0.0,0.0,100315.47
033971252768,100315.45,0.0,0.0,100315.45
070532510356,97418.4,0.0,2895.48,100313.88
068877623079,97418.4,0.0,2875.2,100293.6
005342149251,97414.72,0.0,2875.2,100289.92
057671135336,98833.39,0.0,1453.5,100286.89
050653927549,76100.39,24168.44,0.0,100268.83
020864536043,100268.8,0.0,0.0,100268.8
070738459443,100075.04,188.88,0.0,100263.92
060745735777,83679.45,16578.6,0.0,100258.05
026545364300,100255.29,0.0,0.0,100255.29
039714368070,95999.14,4256.02,0.0,100255.16
098664847380,98650.96,0.0,1600.0,100250.96
083614942094,100075.04,0.0,165.27,100240.31
010769234197,77744.32,22489.06,0.0,100233.38
003585339756,99653.43,577.38,0.0,100230.81
067742105888,100223.8,0.0,0.0,100223.8
841006377170,98308.11,0.0,1892.4,100200.51
341018784177,98372.56,0.0,1822.4,100194.96
036728094602,99078.94,1113.4,0.0,100192.34
099436832816,100191.28,0.0,0.0,100191.28
078974884577,100188.72,0.0,0.0,100188.72
099802323101,100185.84,0.0,0.0,100185.84
055514608608,95053.59,3067.67,2058.9,100180.16
069704004076,100178.31,0.0,0.0,100178.31
